timestamp,zone_id,metric,value,threshold,alert_status
2025-08-31 16:50:19,Z2-Chiller,temperature,3.21,2 to 4 °C,normal
2025-08-31 16:50:19,Z2-Chiller,humidity,71.77,70 to 80%,normal
2025-08-31 16:50:19,Z3-Produce,temperature,12.94,8 to 12 °C,alert
2025-08-31 16:50:19,Z3-Produce,humidity,91.56,80 to 95%,alert
2025-08-31 16:50:19,Z4-Pharma,temperature,-2.9,-5 to -2 °C,alert
2025-08-31 16:50:19,Z4-Pharma,humidity,61.01,50 to 60%,alert
2025-08-31 16:50:21,Z1-Freezer,temperature,-18.91,-22 to -18 °C,alert
2025-08-31 16:50:21,Z1-Freezer,humidity,71.79,50 to 70%,alert
2025-08-31 16:50:21,Z2-Chiller,temperature,0.34,2 to 4 °C,alert
2025-08-31 16:50:21,Z2-Chiller,humidity,75.2,70 to 80%,alert
2025-08-31 16:50:21,Z3-Produce,temperature,7.61,8 to 12 °C,alert
2025-08-31 16:50:21,Z3-Produce,humidity,81.46,80 to 95%,alert
2025-08-31 16:50:21,Z4-Pharma,temperature,-3.25,-5 to -2 °C,normal
2025-08-31 16:50:21,Z4-Pharma,humidity,53.68,50 to 60%,normal
2025-08-31 16:50:23,Z1-Freezer,temperature,-19.62,-22 to -18 °C,normal
2025-08-31 16:50:23,Z1-Freezer,humidity,53.34,50 to 70%,normal
2025-08-31 16:50:23,Z2-Chiller,temperature,2.91,2 to 4 °C,normal
2025-08-31 16:50:23,Z2-Chiller,humidity,75.1,70 to 80%,normal
2025-08-31 16:50:23,Z3-Produce,temperature,8.44,8 to 12 °C,normal
2025-08-31 16:50:23,Z3-Produce,humidity,85.42,80 to 95%,normal
2025-08-31 16:50:23,Z4-Pharma,temperature,-3.98,-5 to -2 °C,normal
2025-08-31 16:50:23,Z4-Pharma,humidity,50.61,50 to 60%,normal
2025-08-31 16:50:25,Z1-Freezer,temperature,-20.44,-22 to -18 °C,normal
2025-08-31 16:50:25,Z1-Freezer,humidity,67.13,50 to 70%,normal
2025-08-31 16:50:25,Z2-Chiller,temperature,3.5,2 to 4 °C,normal
2025-08-31 16:50:25,Z2-Chiller,humidity,77.63,70 to 80%,normal
2025-08-31 16:50:25,Z3-Produce,temperature,9.51,8 to 12 °C,alert
2025-08-31 16:50:25,Z3-Produce,humidity,97.33,80 to 95%,alert
2025-08-31 16:50:25,Z4-Pharma,temperature,-3.58,-5 to -2 °C,normal
2025-08-31 16:50:25,Z4-Pharma,humidity,50.42,50 to 60%,normal
2025-08-31 16:50:27,Z1-Freezer,temperature,-23.49,-22 to -18 °C,alert
2025-08-31 16:50:27,Z1-Freezer,humidity,68.82,50 to 70%,alert
2025-08-31 16:50:27,Z2-Chiller,temperature,3.87,2 to 4 °C,normal
2025-08-31 16:50:27,Z2-Chiller,humidity,78.44,70 to 80%,normal
2025-08-31 16:50:27,Z3-Produce,temperature,9.61,8 to 12 °C,normal
2025-08-31 16:50:27,Z3-Produce,humidity,87.55,80 to 95%,normal
2025-08-31 16:50:27,Z4-Pharma,temperature,-2.53,-5 to -2 °C,normal
2025-08-31 16:50:27,Z4-Pharma,humidity,59.11,50 to 60%,normal
2025-08-31 16:50:29,Z1-Freezer,temperature,-21.69,-22 to -18 °C,normal
2025-08-31 16:50:29,Z1-Freezer,humidity,66.25,50 to 70%,normal
2025-08-31 16:50:29,Z2-Chiller,temperature,3.69,2 to 4 °C,normal
2025-08-31 16:50:29,Z2-Chiller,humidity,78.18,70 to 80%,normal
2025-08-31 16:50:29,Z3-Produce,temperature,10.95,8 to 12 °C,alert
2025-08-31 16:50:29,Z3-Produce,humidity,96.01,80 to 95%,alert
2025-08-31 16:50:29,Z4-Pharma,temperature,-3.8,-5 to -2 °C,normal
2025-08-31 16:50:29,Z4-Pharma,humidity,51.29,50 to 60%,normal
2025-08-31 16:50:31,Z1-Freezer,temperature,-19.88,-22 to -18 °C,normal
2025-08-31 16:50:31,Z1-Freezer,humidity,53.15,50 to 70%,normal
2025-08-31 16:50:31,Z2-Chiller,temperature,2.58,2 to 4 °C,normal
2025-08-31 16:50:31,Z2-Chiller,humidity,75.76,70 to 80%,normal
2025-08-31 16:50:31,Z3-Produce,temperature,8.29,8 to 12 °C,normal
2025-08-31 16:50:31,Z3-Produce,humidity,80.69,80 to 95%,normal
2025-08-31 16:50:31,Z4-Pharma,temperature,-3.29,-5 to -2 °C,normal
2025-08-31 16:50:31,Z4-Pharma,humidity,56.06,50 to 60%,normal
2025-08-31 16:50:33,Z1-Freezer,temperature,-21.28,-22 to -18 °C,normal
2025-08-31 16:50:33,Z1-Freezer,humidity,66.59,50 to 70%,normal
2025-08-31 16:50:33,Z2-Chiller,temperature,2.09,2 to 4 °C,normal
2025-08-31 16:50:33,Z2-Chiller,humidity,73.56,70 to 80%,normal
2025-08-31 16:50:33,Z3-Produce,temperature,9.02,8 to 12 °C,normal
2025-08-31 16:50:33,Z3-Produce,humidity,89.18,80 to 95%,normal
2025-08-31 16:50:33,Z4-Pharma,temperature,-3.63,-5 to -2 °C,normal
2025-08-31 16:50:33,Z4-Pharma,humidity,50.57,50 to 60%,normal
2025-08-31 16:50:36,Z1-Freezer,temperature,-18.1,-22 to -18 °C,normal
2025-08-31 16:50:36,Z1-Freezer,humidity,66.49,50 to 70%,normal
2025-08-31 16:50:36,Z2-Chiller,temperature,3.36,2 to 4 °C,normal
2025-08-31 16:50:36,Z2-Chiller,humidity,78.92,70 to 80%,normal
2025-08-31 16:50:36,Z3-Produce,temperature,10.01,8 to 12 °C,normal
2025-08-31 16:50:36,Z3-Produce,humidity,88.92,80 to 95%,normal
2025-08-31 16:50:36,Z4-Pharma,temperature,-2.19,-5 to -2 °C,normal
2025-08-31 16:50:36,Z4-Pharma,humidity,54.65,50 to 60%,normal
2025-08-31 16:50:38,Z1-Freezer,temperature,-20.07,-22 to -18 °C,alert
2025-08-31 16:50:38,Z1-Freezer,humidity,71.34,50 to 70%,alert
2025-08-31 16:50:38,Z2-Chiller,temperature,2.92,2 to 4 °C,normal
2025-08-31 16:50:38,Z2-Chiller,humidity,71.17,70 to 80%,normal
2025-08-31 16:50:38,Z3-Produce,temperature,9.53,8 to 12 °C,normal
2025-08-31 16:50:38,Z3-Produce,humidity,81.24,80 to 95%,normal
2025-08-31 16:50:38,Z4-Pharma,temperature,-2.91,-5 to -2 °C,normal
2025-08-31 16:50:38,Z4-Pharma,humidity,56.77,50 to 60%,normal
2025-08-31 16:50:40,Z1-Freezer,temperature,-19.65,-22 to -18 °C,normal
2025-08-31 16:50:40,Z1-Freezer,humidity,51.8,50 to 70%,normal
2025-08-31 16:50:40,Z2-Chiller,temperature,3.96,2 to 4 °C,normal
2025-08-31 16:50:40,Z2-Chiller,humidity,70.01,70 to 80%,normal
2025-08-31 16:50:40,Z3-Produce,temperature,11.19,8 to 12 °C,normal
2025-08-31 16:50:40,Z3-Produce,humidity,92.37,80 to 95%,normal
2025-08-31 16:50:40,Z4-Pharma,temperature,-6.83,-5 to -2 °C,alert
2025-08-31 16:50:40,Z4-Pharma,humidity,50.37,50 to 60%,alert
2025-08-31 16:50:42,Z1-Freezer,temperature,-17.15,-22 to -18 °C,alert
2025-08-31 16:50:42,Z1-Freezer,humidity,71.66,50 to 70%,alert
2025-08-31 16:50:42,Z2-Chiller,temperature,2.75,2 to 4 °C,normal
2025-08-31 16:50:42,Z2-Chiller,humidity,79.38,70 to 80%,normal
2025-08-31 16:50:42,Z3-Produce,temperature,14.87,8 to 12 °C,alert
2025-08-31 16:50:42,Z3-Produce,humidity,91.88,80 to 95%,alert
2025-08-31 16:50:42,Z4-Pharma,temperature,-3.26,-5 to -2 °C,normal
2025-08-31 16:50:42,Z4-Pharma,humidity,51.43,50 to 60%,normal
2025-08-31 16:50:44,Z1-Freezer,temperature,-24.72,-22 to -18 °C,alert
2025-08-31 16:50:44,Z1-Freezer,humidity,68.84,50 to 70%,alert
2025-08-31 16:50:44,Z2-Chiller,temperature,2.32,2 to 4 °C,normal
2025-08-31 16:50:44,Z2-Chiller,humidity,75.09,70 to 80%,normal
2025-08-31 16:50:44,Z3-Produce,temperature,11.43,8 to 12 °C,normal
2025-08-31 16:50:44,Z3-Produce,humidity,89.98,80 to 95%,normal
2025-08-31 16:50:44,Z4-Pharma,temperature,-2.36,-5 to -2 °C,normal
2025-08-31 16:50:44,Z4-Pharma,humidity,58.33,50 to 60%,normal
2025-08-31 16:50:46,Z1-Freezer,temperature,-19.78,-22 to -18 °C,normal
2025-08-31 16:50:46,Z1-Freezer,humidity,57.36,50 to 70%,normal
2025-08-31 16:50:46,Z2-Chiller,temperature,3.62,2 to 4 °C,normal
2025-08-31 16:50:46,Z2-Chiller,humidity,74.71,70 to 80%,normal
2025-08-31 16:50:46,Z3-Produce,temperature,10.05,8 to 12 °C,normal
2025-08-31 16:50:46,Z3-Produce,humidity,89.42,80 to 95%,normal
2025-08-31 16:50:46,Z4-Pharma,temperature,-4.69,-5 to -2 °C,normal
2025-08-31 16:50:46,Z4-Pharma,humidity,57.42,50 to 60%,normal
2025-08-31 16:50:48,Z1-Freezer,temperature,-18.26,-22 to -18 °C,normal
2025-08-31 16:50:48,Z1-Freezer,humidity,55.37,50 to 70%,normal
2025-08-31 16:50:48,Z2-Chiller,temperature,2.79,2 to 4 °C,normal
2025-08-31 16:50:48,Z2-Chiller,humidity,76.6,70 to 80%,normal
2025-08-31 16:50:48,Z3-Produce,temperature,8.11,8 to 12 °C,normal
2025-08-31 16:50:48,Z3-Produce,humidity,83.84,80 to 95%,normal
2025-08-31 16:50:48,Z4-Pharma,temperature,-4.4,-5 to -2 °C,normal
2025-08-31 16:50:48,Z4-Pharma,humidity,58.76,50 to 60%,normal
2025-08-31 16:50:50,Z1-Freezer,temperature,-20.31,-22 to -18 °C,normal
2025-08-31 16:50:50,Z1-Freezer,humidity,59.06,50 to 70%,normal
2025-08-31 16:50:50,Z2-Chiller,temperature,2.22,2 to 4 °C,normal
2025-08-31 16:50:50,Z2-Chiller,humidity,74.55,70 to 80%,normal
2025-08-31 16:50:50,Z3-Produce,temperature,9.83,8 to 12 °C,normal
2025-08-31 16:50:50,Z3-Produce,humidity,81.44,80 to 95%,normal
2025-08-31 16:50:50,Z4-Pharma,temperature,-3.82,-5 to -2 °C,normal
2025-08-31 16:50:50,Z4-Pharma,humidity,58.6,50 to 60%,normal
2025-08-31 16:50:52,Z1-Freezer,temperature,-20.36,-22 to -18 °C,normal
2025-08-31 16:50:52,Z1-Freezer,humidity,65.33,50 to 70%,normal
2025-08-31 16:50:52,Z2-Chiller,temperature,4.13,2 to 4 °C,alert
2025-08-31 16:50:52,Z2-Chiller,humidity,79.91,70 to 80%,alert
2025-08-31 16:50:52,Z3-Produce,temperature,11.31,8 to 12 °C,normal
2025-08-31 16:50:52,Z3-Produce,humidity,87.1,80 to 95%,normal
2025-08-31 16:50:52,Z4-Pharma,temperature,-4.47,-5 to -2 °C,normal
2025-08-31 16:50:52,Z4-Pharma,humidity,50.65,50 to 60%,normal
2025-08-31 16:50:54,Z1-Freezer,temperature,-21.82,-22 to -18 °C,normal
2025-08-31 16:50:54,Z1-Freezer,humidity,59.67,50 to 70%,normal
2025-08-31 16:50:54,Z2-Chiller,temperature,3.45,2 to 4 °C,alert
2025-08-31 16:50:54,Z2-Chiller,humidity,67.58,70 to 80%,alert
2025-08-31 16:50:54,Z3-Produce,temperature,8.16,8 to 12 °C,normal
2025-08-31 16:50:54,Z3-Produce,humidity,87.6,80 to 95%,normal
2025-08-31 16:50:54,Z4-Pharma,temperature,-3.52,-5 to -2 °C,normal
2025-08-31 16:50:54,Z4-Pharma,humidity,52.7,50 to 60%,normal
2025-08-31 16:50:56,Z1-Freezer,temperature,-18.38,-22 to -18 °C,normal
2025-08-31 16:50:56,Z1-Freezer,humidity,52.53,50 to 70%,normal
2025-08-31 16:50:56,Z2-Chiller,temperature,2.12,2 to 4 °C,normal
2025-08-31 16:50:56,Z2-Chiller,humidity,71.78,70 to 80%,normal
2025-08-31 16:50:56,Z3-Produce,temperature,11.72,8 to 12 °C,normal
2025-08-31 16:50:56,Z3-Produce,humidity,80.17,80 to 95%,normal
2025-08-31 16:50:56,Z4-Pharma,temperature,-3.14,-5 to -2 °C,normal
2025-08-31 16:50:56,Z4-Pharma,humidity,50.36,50 to 60%,normal
2025-08-31 16:50:58,Z1-Freezer,temperature,-20.76,-22 to -18 °C,normal
2025-08-31 16:50:58,Z1-Freezer,humidity,67.37,50 to 70%,normal
2025-08-31 16:50:58,Z2-Chiller,temperature,3.49,2 to 4 °C,normal
2025-08-31 16:50:58,Z2-Chiller,humidity,79.24,70 to 80%,normal
2025-08-31 16:50:58,Z3-Produce,temperature,8.8,8 to 12 °C,normal
2025-08-31 16:50:58,Z3-Produce,humidity,84.98,80 to 95%,normal
2025-08-31 16:50:58,Z4-Pharma,temperature,-5.0,-5 to -2 °C,normal
2025-08-31 16:50:58,Z4-Pharma,humidity,58.57,50 to 60%,normal
2025-08-31 16:51:00,Z1-Freezer,temperature,-21.55,-22 to -18 °C,normal
2025-08-31 16:51:00,Z1-Freezer,humidity,66.45,50 to 70%,normal
2025-08-31 16:51:00,Z2-Chiller,temperature,2.6,2 to 4 °C,normal
2025-08-31 16:51:00,Z2-Chiller,humidity,79.5,70 to 80%,normal
2025-08-31 16:51:00,Z3-Produce,temperature,11.34,8 to 12 °C,alert
2025-08-31 16:51:00,Z3-Produce,humidity,97.38,80 to 95%,alert
2025-08-31 16:51:00,Z4-Pharma,temperature,-2.94,-5 to -2 °C,normal
2025-08-31 16:51:00,Z4-Pharma,humidity,58.77,50 to 60%,normal
2025-08-31 16:51:02,Z1-Freezer,temperature,-18.42,-22 to -18 °C,normal
2025-08-31 16:51:02,Z1-Freezer,humidity,54.68,50 to 70%,normal
2025-08-31 16:51:02,Z2-Chiller,temperature,3.87,2 to 4 °C,normal
2025-08-31 16:51:02,Z2-Chiller,humidity,74.12,70 to 80%,normal
2025-08-31 16:51:02,Z3-Produce,temperature,11.54,8 to 12 °C,normal
2025-08-31 16:51:02,Z3-Produce,humidity,85.15,80 to 95%,normal
2025-08-31 16:51:02,Z4-Pharma,temperature,-3.08,-5 to -2 °C,normal
2025-08-31 16:51:02,Z4-Pharma,humidity,52.77,50 to 60%,normal
2025-08-31 16:51:04,Z1-Freezer,temperature,-19.58,-22 to -18 °C,normal
2025-08-31 16:51:04,Z1-Freezer,humidity,64.98,50 to 70%,normal
2025-08-31 16:51:04,Z2-Chiller,temperature,2.29,2 to 4 °C,normal
2025-08-31 16:51:04,Z2-Chiller,humidity,75.55,70 to 80%,normal
2025-08-31 16:51:04,Z3-Produce,temperature,10.24,8 to 12 °C,normal
2025-08-31 16:51:04,Z3-Produce,humidity,92.71,80 to 95%,normal
2025-08-31 16:51:04,Z4-Pharma,temperature,-3.58,-5 to -2 °C,normal
2025-08-31 16:51:04,Z4-Pharma,humidity,56.82,50 to 60%,normal
2025-08-31 16:51:06,Z1-Freezer,temperature,-19.86,-22 to -18 °C,normal
2025-08-31 16:51:06,Z1-Freezer,humidity,61.03,50 to 70%,normal
2025-08-31 16:51:06,Z2-Chiller,temperature,2.07,2 to 4 °C,normal
2025-08-31 16:51:06,Z2-Chiller,humidity,71.93,70 to 80%,normal
2025-08-31 16:51:06,Z3-Produce,temperature,11.47,8 to 12 °C,normal
2025-08-31 16:51:06,Z3-Produce,humidity,84.13,80 to 95%,normal
2025-08-31 16:51:06,Z4-Pharma,temperature,-0.05,-5 to -2 °C,alert
2025-08-31 16:51:06,Z4-Pharma,humidity,52.11,50 to 60%,alert
2025-08-31 16:51:08,Z1-Freezer,temperature,-20.65,-22 to -18 °C,normal
2025-08-31 16:51:08,Z1-Freezer,humidity,61.48,50 to 70%,normal
2025-08-31 16:51:08,Z2-Chiller,temperature,3.36,2 to 4 °C,alert
2025-08-31 16:51:08,Z2-Chiller,humidity,69.01,70 to 80%,alert
2025-08-31 16:51:08,Z3-Produce,temperature,9.93,8 to 12 °C,normal
2025-08-31 16:51:08,Z3-Produce,humidity,82.61,80 to 95%,normal
2025-08-31 16:51:08,Z4-Pharma,temperature,-4.92,-5 to -2 °C,normal
2025-08-31 16:51:08,Z4-Pharma,humidity,55.14,50 to 60%,normal
2025-08-31 16:51:10,Z1-Freezer,temperature,-18.78,-22 to -18 °C,normal
2025-08-31 16:51:10,Z1-Freezer,humidity,56.83,50 to 70%,normal
2025-08-31 16:51:10,Z2-Chiller,temperature,2.33,2 to 4 °C,alert
2025-08-31 16:51:10,Z2-Chiller,humidity,82.34,70 to 80%,alert
2025-08-31 16:51:10,Z3-Produce,temperature,11.78,8 to 12 °C,normal
2025-08-31 16:51:10,Z3-Produce,humidity,89.45,80 to 95%,normal
2025-08-31 16:51:10,Z4-Pharma,temperature,-4.71,-5 to -2 °C,normal
2025-08-31 16:51:10,Z4-Pharma,humidity,51.55,50 to 60%,normal
2025-08-31 16:51:12,Z1-Freezer,temperature,-19.84,-22 to -18 °C,normal
2025-08-31 16:51:12,Z1-Freezer,humidity,68.71,50 to 70%,normal
2025-08-31 16:51:12,Z2-Chiller,temperature,1.84,2 to 4 °C,alert
2025-08-31 16:51:12,Z2-Chiller,humidity,73.75,70 to 80%,alert
2025-08-31 16:51:12,Z3-Produce,temperature,10.61,8 to 12 °C,normal
2025-08-31 16:51:12,Z3-Produce,humidity,89.59,80 to 95%,normal
2025-08-31 16:51:12,Z4-Pharma,temperature,-7.79,-5 to -2 °C,alert
2025-08-31 16:51:12,Z4-Pharma,humidity,52.02,50 to 60%,alert
2025-08-31 16:51:14,Z1-Freezer,temperature,-20.99,-22 to -18 °C,normal
2025-08-31 16:51:14,Z1-Freezer,humidity,66.74,50 to 70%,normal
2025-08-31 16:51:14,Z2-Chiller,temperature,3.82,2 to 4 °C,normal
2025-08-31 16:51:14,Z2-Chiller,humidity,71.51,70 to 80%,normal
2025-08-31 16:51:14,Z3-Produce,temperature,14.04,8 to 12 °C,alert
2025-08-31 16:51:14,Z3-Produce,humidity,91.04,80 to 95%,alert
2025-08-31 16:51:14,Z4-Pharma,temperature,-2.95,-5 to -2 °C,normal
2025-08-31 16:51:14,Z4-Pharma,humidity,59.56,50 to 60%,normal
2025-08-31 16:51:16,Z1-Freezer,temperature,-20.63,-22 to -18 °C,normal
2025-08-31 16:51:16,Z1-Freezer,humidity,52.55,50 to 70%,normal
2025-08-31 16:51:16,Z2-Chiller,temperature,3.97,2 to 4 °C,normal
2025-08-31 16:51:16,Z2-Chiller,humidity,74.5,70 to 80%,normal
2025-08-31 16:51:16,Z3-Produce,temperature,8.8,8 to 12 °C,alert
2025-08-31 16:51:16,Z3-Produce,humidity,79.52,80 to 95%,alert
2025-08-31 16:51:16,Z4-Pharma,temperature,-2.31,-5 to -2 °C,normal
2025-08-31 16:51:16,Z4-Pharma,humidity,55.21,50 to 60%,normal
2025-08-31 16:51:18,Z1-Freezer,temperature,-24.33,-22 to -18 °C,alert
2025-08-31 16:51:18,Z1-Freezer,humidity,59.0,50 to 70%,alert
2025-08-31 16:51:18,Z2-Chiller,temperature,3.89,2 to 4 °C,alert
2025-08-31 16:51:18,Z2-Chiller,humidity,69.14,70 to 80%,alert
2025-08-31 16:51:18,Z3-Produce,temperature,10.2,8 to 12 °C,normal
2025-08-31 16:51:18,Z3-Produce,humidity,94.1,80 to 95%,normal
2025-08-31 16:51:18,Z4-Pharma,temperature,-2.81,-5 to -2 °C,normal
2025-08-31 16:51:18,Z4-Pharma,humidity,55.05,50 to 60%,normal
2025-08-31 16:51:20,Z1-Freezer,temperature,-18.8,-22 to -18 °C,alert
2025-08-31 16:51:20,Z1-Freezer,humidity,48.06,50 to 70%,alert
2025-08-31 16:51:20,Z2-Chiller,temperature,2.69,2 to 4 °C,alert
2025-08-31 16:51:20,Z2-Chiller,humidity,81.97,70 to 80%,alert
2025-08-31 16:51:20,Z3-Produce,temperature,11.47,8 to 12 °C,normal
2025-08-31 16:51:20,Z3-Produce,humidity,94.96,80 to 95%,normal
2025-08-31 16:51:20,Z4-Pharma,temperature,-4.63,-5 to -2 °C,alert
2025-08-31 16:51:20,Z4-Pharma,humidity,48.29,50 to 60%,alert
2025-08-31 16:51:22,Z1-Freezer,temperature,-23.08,-22 to -18 °C,alert
2025-08-31 16:51:22,Z1-Freezer,humidity,52.58,50 to 70%,alert
2025-08-31 16:51:22,Z2-Chiller,temperature,0.81,2 to 4 °C,alert
2025-08-31 16:51:22,Z2-Chiller,humidity,78.53,70 to 80%,alert
2025-08-31 16:51:22,Z3-Produce,temperature,11.76,8 to 12 °C,normal
2025-08-31 16:51:22,Z3-Produce,humidity,87.74,80 to 95%,normal
2025-08-31 16:51:22,Z4-Pharma,temperature,-3.92,-5 to -2 °C,normal
2025-08-31 16:51:22,Z4-Pharma,humidity,55.7,50 to 60%,normal
2025-08-31 16:51:24,Z1-Freezer,temperature,-19.14,-22 to -18 °C,normal
2025-08-31 16:51:24,Z1-Freezer,humidity,55.79,50 to 70%,normal
2025-08-31 16:51:24,Z2-Chiller,temperature,3.97,2 to 4 °C,alert
2025-08-31 16:51:24,Z2-Chiller,humidity,67.81,70 to 80%,alert
2025-08-31 16:51:24,Z3-Produce,temperature,11.46,8 to 12 °C,alert
2025-08-31 16:51:24,Z3-Produce,humidity,78.19,80 to 95%,alert
2025-08-31 16:51:24,Z4-Pharma,temperature,-2.69,-5 to -2 °C,normal
2025-08-31 16:51:24,Z4-Pharma,humidity,53.92,50 to 60%,normal
2025-08-31 16:51:26,Z1-Freezer,temperature,-20.43,-22 to -18 °C,normal
2025-08-31 16:51:26,Z1-Freezer,humidity,63.78,50 to 70%,normal
2025-08-31 16:51:26,Z2-Chiller,temperature,3.35,2 to 4 °C,normal
2025-08-31 16:51:26,Z2-Chiller,humidity,70.08,70 to 80%,normal
2025-08-31 16:51:26,Z3-Produce,temperature,11.77,8 to 12 °C,normal
2025-08-31 16:51:26,Z3-Produce,humidity,94.83,80 to 95%,normal
2025-08-31 16:51:26,Z4-Pharma,temperature,-0.22,-5 to -2 °C,alert
2025-08-31 16:51:26,Z4-Pharma,humidity,50.45,50 to 60%,alert
2025-08-31 16:51:28,Z1-Freezer,temperature,-18.42,-22 to -18 °C,normal
2025-08-31 16:51:28,Z1-Freezer,humidity,58.23,50 to 70%,normal
2025-08-31 16:51:28,Z2-Chiller,temperature,3.95,2 to 4 °C,normal
2025-08-31 16:51:28,Z2-Chiller,humidity,77.52,70 to 80%,normal
2025-08-31 16:51:28,Z3-Produce,temperature,9.54,8 to 12 °C,normal
2025-08-31 16:51:28,Z3-Produce,humidity,90.07,80 to 95%,normal
2025-08-31 16:51:28,Z4-Pharma,temperature,-3.69,-5 to -2 °C,alert
2025-08-31 16:51:28,Z4-Pharma,humidity,48.46,50 to 60%,alert
2025-08-31 16:51:30,Z1-Freezer,temperature,-20.16,-22 to -18 °C,normal
2025-08-31 16:51:30,Z1-Freezer,humidity,65.41,50 to 70%,normal
2025-08-31 16:51:30,Z2-Chiller,temperature,2.8,2 to 4 °C,normal
2025-08-31 16:51:30,Z2-Chiller,humidity,71.15,70 to 80%,normal
2025-08-31 16:51:30,Z3-Produce,temperature,8.13,8 to 12 °C,normal
2025-08-31 16:51:30,Z3-Produce,humidity,84.92,80 to 95%,normal
2025-08-31 16:51:30,Z4-Pharma,temperature,-5.37,-5 to -2 °C,alert
2025-08-31 16:51:30,Z4-Pharma,humidity,51.32,50 to 60%,alert
2025-08-31 16:51:32,Z1-Freezer,temperature,-20.95,-22 to -18 °C,alert
2025-08-31 16:51:32,Z1-Freezer,humidity,48.41,50 to 70%,alert
2025-08-31 16:51:32,Z2-Chiller,temperature,2.28,2 to 4 °C,normal
2025-08-31 16:51:32,Z2-Chiller,humidity,75.7,70 to 80%,normal
2025-08-31 16:51:32,Z3-Produce,temperature,10.27,8 to 12 °C,normal
2025-08-31 16:51:32,Z3-Produce,humidity,93.68,80 to 95%,normal
2025-08-31 16:51:32,Z4-Pharma,temperature,-2.24,-5 to -2 °C,alert
2025-08-31 16:51:32,Z4-Pharma,humidity,61.25,50 to 60%,alert
2025-08-31 16:51:34,Z1-Freezer,temperature,-21.92,-22 to -18 °C,alert
2025-08-31 16:51:34,Z1-Freezer,humidity,71.64,50 to 70%,alert
2025-08-31 16:51:34,Z2-Chiller,temperature,3.76,2 to 4 °C,normal
2025-08-31 16:51:34,Z2-Chiller,humidity,71.47,70 to 80%,normal
2025-08-31 16:51:34,Z3-Produce,temperature,11.52,8 to 12 °C,normal
2025-08-31 16:51:34,Z3-Produce,humidity,91.35,80 to 95%,normal
2025-08-31 16:51:34,Z4-Pharma,temperature,-2.51,-5 to -2 °C,normal
2025-08-31 16:51:34,Z4-Pharma,humidity,52.7,50 to 60%,normal
2025-08-31 16:51:36,Z1-Freezer,temperature,-18.89,-22 to -18 °C,normal
2025-08-31 16:51:36,Z1-Freezer,humidity,58.85,50 to 70%,normal
2025-08-31 16:51:36,Z2-Chiller,temperature,6.95,2 to 4 °C,alert
2025-08-31 16:51:36,Z2-Chiller,humidity,79.3,70 to 80%,alert
2025-08-31 16:51:36,Z3-Produce,temperature,8.02,8 to 12 °C,normal
2025-08-31 16:51:36,Z3-Produce,humidity,89.34,80 to 95%,normal
2025-08-31 16:51:36,Z4-Pharma,temperature,-3.94,-5 to -2 °C,normal
2025-08-31 16:51:36,Z4-Pharma,humidity,57.6,50 to 60%,normal
2025-08-31 16:51:38,Z1-Freezer,temperature,-18.84,-22 to -18 °C,normal
2025-08-31 16:51:38,Z1-Freezer,humidity,52.91,50 to 70%,normal
2025-08-31 16:51:38,Z2-Chiller,temperature,2.01,2 to 4 °C,normal
2025-08-31 16:51:38,Z2-Chiller,humidity,75.69,70 to 80%,normal
2025-08-31 16:51:38,Z3-Produce,temperature,11.95,8 to 12 °C,normal
2025-08-31 16:51:38,Z3-Produce,humidity,90.01,80 to 95%,normal
2025-08-31 16:51:38,Z4-Pharma,temperature,-4.11,-5 to -2 °C,normal
2025-08-31 16:51:38,Z4-Pharma,humidity,53.57,50 to 60%,normal
2025-08-31 16:51:40,Z1-Freezer,temperature,-20.28,-22 to -18 °C,normal
2025-08-31 16:51:40,Z1-Freezer,humidity,63.08,50 to 70%,normal
2025-08-31 16:51:40,Z2-Chiller,temperature,3.58,2 to 4 °C,normal
2025-08-31 16:51:40,Z2-Chiller,humidity,77.92,70 to 80%,normal
2025-08-31 16:51:40,Z3-Produce,temperature,9.92,8 to 12 °C,normal
2025-08-31 16:51:40,Z3-Produce,humidity,90.83,80 to 95%,normal
2025-08-31 16:51:40,Z4-Pharma,temperature,-2.86,-5 to -2 °C,normal
2025-08-31 16:51:40,Z4-Pharma,humidity,52.8,50 to 60%,normal
2025-08-31 16:51:42,Z1-Freezer,temperature,-21.18,-22 to -18 °C,normal
2025-08-31 16:51:42,Z1-Freezer,humidity,50.16,50 to 70%,normal
2025-08-31 16:51:42,Z2-Chiller,temperature,2.81,2 to 4 °C,normal
2025-08-31 16:51:42,Z2-Chiller,humidity,75.15,70 to 80%,normal
2025-08-31 16:51:42,Z3-Produce,temperature,11.78,8 to 12 °C,normal
2025-08-31 16:51:42,Z3-Produce,humidity,85.8,80 to 95%,normal
2025-08-31 16:51:42,Z4-Pharma,temperature,0.47,-5 to -2 °C,alert
2025-08-31 16:51:42,Z4-Pharma,humidity,52.96,50 to 60%,alert
2025-08-31 16:51:44,Z1-Freezer,temperature,-19.31,-22 to -18 °C,normal
2025-08-31 16:51:44,Z1-Freezer,humidity,60.41,50 to 70%,normal
2025-08-31 16:51:44,Z2-Chiller,temperature,2.58,2 to 4 °C,alert
2025-08-31 16:51:44,Z2-Chiller,humidity,68.14,70 to 80%,alert
